Time(sec),Heel(mA),Heel - STATUS,Heel Temp(uA),Heel Temp - STATUS,Trim(mA),Trim - STATUS,Trim Temp(uA),Trim Temp - STATUS,Barametric Pressure(mbars),Barametric Pressure - STATUS,Air Temperature(degF),Air Temperature - STATUS,Relative Humidity(%RH),Relative Humidity - STATUS
1650.25,0.003256,0xCC,300.2931366,0xCC,0.004351,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.60346104,0xCC,52.05956628,0xCC
1650.5,0.0032134,0xCC,300.2522434,0xCC,0.0036055,0xCC,300.2414798,0xCC,1016.636529,0xCC,65.60346104,0xCC,52.0748853,0xCC
1650.75,0.0031069,0xCC,300.2522434,0xCC,0.0031582,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.58810208,0xCC,52.0748853,0xCC
1651,0.0034051,0xCC,300.2522434,0xCC,0.0028174,0xCC,300.2414798,0xCC,1016.654741,0xCC,65.57274312,0xCC,52.0748853,0xCC
1651.25,0.0037246,0xCC,300.2931366,0xCC,0.0028387,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.55738416,0xCC,52.09020432,0xCC
1651.5,0.0042571,0xCC,300.2931366,0xCC,0.0030304,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.09786383,0xCC
1651.75,0.0048535,0xCC,300.27269,0xCC,0.0035416,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.11318285,0xCC
1652,0.0054286,0xCC,300.27269,0xCC,0.0042658,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.51130728,0xCC,52.11318285,0xCC
1652.25,0.0060889,0xCC,300.27269,0xCC,0.0050326,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.5420252,0xCC,52.12084236,0xCC
1652.5,0.0066853,0xCC,300.2522434,0xCC,0.0056716,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.10552334,0xCC
1652.75,0.0072604,0xCC,300.27269,0xCC,0.0061189,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.55738416,0xCC,52.11318285,0xCC
1653,0.0076651,0xCC,300.27269,0xCC,0.0065023,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.55738416,0xCC,52.12850187,0xCC
1653.25,0.0075586,0xCC,300.2522434,0xCC,0.0067153,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.51130728,0xCC,52.12850187,0xCC
1653.5,0.00709,0xCC,300.2522434,0xCC,0.0068005,0xCC,300.2414798,0xCC,1016.581894,0xCC,65.52666624,0xCC,52.13616138,0xCC
1653.75,0.0065788,0xCC,300.2931366,0xCC,0.0069283,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.58810208,0xCC,52.16679942,0xCC
1654,0.0061315,0xCC,300.2522434,0xCC,0.0073117,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.63417896,0xCC,52.18211844,0xCC
1654.25,0.005812,0xCC,300.27269,0xCC,0.0077164,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.63417896,0xCC,52.18211844,0xCC
1654.5,0.0054073,0xCC,300.27269,0xCC,0.0082063,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.60346104,0xCC,52.16679942,0xCC
1654.75,0.0050878,0xCC,300.2931366,0xCC,0.008611,0xCC,300.2619495,0xCC,1016.672953,0xCC,65.63417896,0xCC,52.17445893,0xCC
1655,0.0046831,0xCC,300.27269,0xCC,0.0086962,0xCC,300.2824191,0xCC,1016.672953,0xCC,65.60346104,0xCC,52.18211844,0xCC
1655.25,0.004321,0xCC,300.2522434,0xCC,0.0084619,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.58810208,0xCC,52.18977795,0xCC
1655.5,0.0040654,0xCC,300.2317968,0xCC,0.0080359,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.61882,0xCC,52.20509697,0xCC
1655.75,0.0038524,0xCC,300.2522434,0xCC,0.0072904,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.61882,0xCC,52.22041599,0xCC
1656,0.0035968,0xCC,300.27269,0xCC,0.0066301,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.61882,0xCC,52.22041599,0xCC
1656.25,0.0034264,0xCC,300.2317968,0xCC,0.005842,0xCC,300.2414798,0xCC,1016.618317,0xCC,65.60346104,0xCC,52.21275648,0xCC
1656.5,0.0033199,0xCC,300.27269,0xCC,0.0054373,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.61882,0xCC,52.22041599,0xCC
1656.75,0.0036181,0xCC,300.2522434,0xCC,0.0054586,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.57274312,0xCC,52.25105403,0xCC
1657,0.0040654,0xCC,300.2931366,0xCC,0.0057568,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.23573501,0xCC
1657.25,0.0046831,0xCC,300.2522434,0xCC,0.0062254,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.24339452,0xCC
1657.5,0.0052369,0xCC,300.27269,0xCC,0.0067792,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.23573501,0xCC
1657.75,0.0054073,0xCC,300.2317968,0xCC,0.0070774,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.52666624,0xCC,52.24339452,0xCC
1658,0.0054712,0xCC,300.2522434,0xCC,0.0070348,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.52666624,0xCC,52.25871354,0xCC
1658.25,0.0054712,0xCC,300.27269,0xCC,0.0069283,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.5420252,0xCC,52.26637305,0xCC
1658.5,0.0054286,0xCC,300.2522434,0xCC,0.0068644,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.5420252,0xCC,52.27403256,0xCC
1658.75,0.0052582,0xCC,300.27269,0xCC,0.006907,0xCC,300.2619495,0xCC,1016.691164,0xCC,65.55738416,0xCC,52.31233011,0xCC
1659,0.0048109,0xCC,300.2317968,0xCC,0.0068005,0xCC,300.2414798,0xCC,1016.618317,0xCC,65.5420252,0xCC,52.3046706,0xCC
1659.25,0.0044275,0xCC,300.27269,0xCC,0.0068218,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.31233011,0xCC
1659.5,0.0043849,0xCC,300.27269,0xCC,0.0070987,0xCC,300.3233583,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.31233011,0xCC
1659.75,0.0044914,0xCC,300.2522434,0xCC,0.0074821,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.5420252,0xCC,52.31233011,0xCC
1660,0.0047683,0xCC,300.2522434,0xCC,0.0079507,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.52666624,0xCC,52.31998962,0xCC
1660.25,0.0050665,0xCC,300.2522434,0xCC,0.0082489,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.31998962,0xCC
1660.5,0.005386,0xCC,300.27269,0xCC,0.0084193,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.5420252,0xCC,52.32764913,0xCC
1660.75,0.0058546,0xCC,300.2931366,0xCC,0.0083554,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.52666624,0xCC,52.33530864,0xCC
1661,0.0061741,0xCC,300.27269,0xCC,0.0081211,0xCC,300.2414798,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.33530864,0xCC
1661.25,0.0063232,0xCC,300.27269,0xCC,0.0076525,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.32764913,0xCC
1661.5,0.006238,0xCC,300.27269,0xCC,0.0068644,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.33530864,0xCC
1661.75,0.0058759,0xCC,300.27269,0xCC,0.0061828,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.57274312,0xCC,52.35828717,0xCC
1662,0.0054073,0xCC,300.2522434,0xCC,0.0055438,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.5420252,0xCC,52.36594668,0xCC
1662.25,0.0048961,0xCC,300.2522434,0xCC,0.0050752,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.55738416,0xCC,52.35828717,0xCC
1662.5,0.0044914,0xCC,300.2931366,0xCC,0.0049048,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.57274312,0xCC,52.36594668,0xCC
1662.75,0.0042997,0xCC,300.2317968,0xCC,0.0048196,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.52666624,0xCC,52.34296815,0xCC
1663,0.0042784,0xCC,300.2522434,0xCC,0.0049474,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.35062766,0xCC
1663.25,0.0042358,0xCC,300.27269,0xCC,0.0050326,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.52666624,0xCC,52.35828717,0xCC
1663.5,0.004321,0xCC,300.27269,0xCC,0.005203,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.34296815,0xCC
1663.75,0.0043423,0xCC,300.2522434,0xCC,0.0055012,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.5420252,0xCC,52.37360619,0xCC
1664,0.0046192,0xCC,300.2522434,0xCC,0.0058207,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.57274312,0xCC,52.38892521,0xCC
1664.25,0.0046831,0xCC,300.2522434,0xCC,0.0061402,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.60346104,0xCC,52.40424423,0xCC
1664.5,0.00496,0xCC,300.2522434,0xCC,0.0063532,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.60346104,0xCC,52.3812657,0xCC
1664.75,0.0052795,0xCC,300.2931366,0xCC,0.0064384,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.61882,0xCC,52.38892521,0xCC
1665,0.0056842,0xCC,300.2522434,0xCC,0.0065023,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.61882,0xCC,52.37360619,0xCC
1665.25,0.0061954,0xCC,300.27269,0xCC,0.0065449,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.61882,0xCC,52.3812657,0xCC
1665.5,0.0068131,0xCC,300.27269,0xCC,0.0065236,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.57274312,0xCC,52.3812657,0xCC
1665.75,0.007516,0xCC,300.2522434,0xCC,0.0066514,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.5420252,0xCC,52.37360619,0xCC
1666,0.0078994,0xCC,300.27269,0xCC,0.0067366,0xCC,300.2414798,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.3812657,0xCC
1666.25,0.0078994,0xCC,300.2522434,0xCC,0.006907,0xCC,300.2414798,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.35828717,0xCC
1666.5,0.0075373,0xCC,300.2522434,0xCC,0.0069709,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.55738416,0xCC,52.36594668,0xCC
1666.75,0.0067066,0xCC,300.2522434,0xCC,0.0070987,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.58810208,0xCC,52.36594668,0xCC
1667,0.0056203,0xCC,300.2522434,0xCC,0.00712,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.61882,0xCC,52.36594668,0xCC
1667.25,0.0043636,0xCC,300.27269,0xCC,0.0070348,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.58810208,0xCC,52.35828717,0xCC
1667.5,0.003043,0xCC,300.2317968,0xCC,0.0070348,0xCC,300.2414798,0xCC,1016.636529,0xCC,65.60346104,0xCC,52.35062766,0xCC
1667.75,0.0020206,0xCC,300.27269,0xCC,0.0070135,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.58810208,0xCC,52.35062766,0xCC
1668,0.0012964,0xCC,300.2317968,0xCC,0.0072052,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.57274312,0xCC,52.35062766,0xCC
1668.25,0.0009343,0xCC,300.27269,0xCC,0.0074395,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.35828717,0xCC
1668.5,0.0007852,0xCC,300.2317968,0xCC,0.0077377,0xCC,300.2414798,0xCC,1016.618317,0xCC,65.52666624,0xCC,52.34296815,0xCC
1668.75,0.0009556,0xCC,300.27269,0xCC,0.0081637,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.57274312,0xCC,52.33530864,0xCC
1669,0.0014242,0xCC,300.27269,0xCC,0.0082276,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.61882,0xCC,52.33530864,0xCC
1669.25,0.0021697,0xCC,300.2522434,0xCC,0.0083128,0xCC,300.2824191,0xCC,1016.672953,0xCC,65.63417896,0xCC,52.34296815,0xCC
1669.5,0.0029791,0xCC,300.2113502,0xCC,0.0080572,0xCC,300.2414798,0xCC,1016.618317,0xCC,65.58810208,0xCC,52.32764913,0xCC
1669.75,0.0042145,0xCC,300.27269,0xCC,0.0079507,0xCC,300.2824191,0xCC,1016.672953,0xCC,65.60346104,0xCC,52.32764913,0xCC
1670,0.0053434,0xCC,300.2317968,0xCC,0.007759,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.60346104,0xCC,52.31233011,0xCC
1670.25,0.0064723,0xCC,300.2522434,0xCC,0.0073543,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.58810208,0xCC,52.3046706,0xCC
1670.5,0.007516,0xCC,300.2317968,0xCC,0.0068431,0xCC,300.2210102,0xCC,1016.618317,0xCC,65.58810208,0xCC,52.28935158,0xCC
1670.75,0.0084532,0xCC,300.27269,0xCC,0.0062467,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.60346104,0xCC,52.29701109,0xCC
1671,0.0093478,0xCC,300.2522434,0xCC,0.0060763,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.58810208,0xCC,52.3046706,0xCC
1671.25,0.0099655,0xCC,300.2522434,0xCC,0.0059272,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.58810208,0xCC,52.28935158,0xCC
1671.5,0.0101572,0xCC,300.2522434,0xCC,0.0058633,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.52666624,0xCC,52.28935158,0xCC
1671.75,0.0096673,0xCC,300.2522434,0xCC,0.0057355,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.26637305,0xCC
1672,0.008794,0xCC,300.2317968,0xCC,0.005629,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.60346104,0xCC,52.25871354,0xCC
1672.25,0.0078355,0xCC,300.27269,0xCC,0.0057568,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.61882,0xCC,52.24339452,0xCC
1672.5,0.0065149,0xCC,300.2522434,0xCC,0.0057994,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.60346104,0xCC,52.2280755,0xCC
1672.75,0.0051091,0xCC,300.2522434,0xCC,0.0060763,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.60346104,0xCC,52.25105403,0xCC
1673,0.0036181,0xCC,300.27269,0xCC,0.0062041,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.58810208,0xCC,52.23573501,0xCC
1673.25,0.0022975,0xCC,300.27269,0xCC,0.0062893,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.63417896,0xCC,52.22041599,0xCC
1673.5,0.0014029,0xCC,300.27269,0xCC,0.0064384,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.61882,0xCC,52.22041599,0xCC
1673.75,0.0009982,0xCC,300.27269,0xCC,0.0066088,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.61882,0xCC,52.20509697,0xCC
1674,0.0010195,0xCC,300.2522434,0xCC,0.0068431,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.61882,0xCC,52.20509697,0xCC
1674.25,0.0013603,0xCC,300.2522434,0xCC,0.0071626,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.61882,0xCC,52.19743746,0xCC
1674.5,0.0019567,0xCC,300.2522434,0xCC,0.0073969,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.61882,0xCC,52.18211844,0xCC
1674.75,0.0023614,0xCC,300.2522434,0xCC,0.0073543,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.61882,0xCC,52.15913991,0xCC
1675,0.0028939,0xCC,300.27269,0xCC,0.0070987,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.60346104,0xCC,52.16679942,0xCC
1675.25,0.0033412,0xCC,300.2522434,0xCC,0.0066301,0xCC,300.2619495,0xCC,1016.600106,0xCC,65.58810208,0xCC,52.14382089,0xCC
1675.5,0.0040441,0xCC,300.2522434,0xCC,0.0061189,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.58810208,0xCC,52.15913991,0xCC
1675.75,0.0046405,0xCC,300.2931366,0xCC,0.0055012,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.61882,0xCC,52.13616138,0xCC
1676,0.0054073,0xCC,300.2522434,0xCC,0.0047983,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.61882,0xCC,52.12850187,0xCC
1676.25,0.0061102,0xCC,300.2317968,0xCC,0.0042871,0xCC,300.2619495,0xCC,1016.600106,0xCC,65.57274312,0xCC,52.09786383,0xCC
1676.5,0.0068557,0xCC,300.27269,0xCC,0.0039676,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.09786383,0xCC
1676.75,0.0075799,0xCC,300.27269,0xCC,0.0042445,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.57274312,0xCC,52.09020432,0xCC
1677,0.0082828,0xCC,300.2931366,0xCC,0.0047344,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.57274312,0xCC,52.0748853,0xCC
1677.25,0.0089431,0xCC,300.2522434,0xCC,0.0056503,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.55738416,0xCC,52.05956628,0xCC
1677.5,0.0091561,0xCC,300.2522434,0xCC,0.0064597,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.52666624,0xCC,52.03658775,0xCC
1677.75,0.0089218,0xCC,300.2522434,0xCC,0.0073969,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.5420252,0xCC,52.03658775,0xCC
1678,0.008581,0xCC,300.2522434,0xCC,0.0082489,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.52666624,0xCC,52.01360922,0xCC
1678.25,0.0077929,0xCC,300.27269,0xCC,0.0089731,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.4652304,0xCC,52.00594971,0xCC
1678.5,0.0069622,0xCC,300.27269,0xCC,0.0095482,0xCC,300.2619495,0xCC,1016.600106,0xCC,65.49594832,0xCC,51.9982902,0xCC
1678.75,0.0058759,0xCC,300.27269,0xCC,0.0095269,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.51130728,0xCC,51.98297118,0xCC
1679,0.004321,0xCC,300.27269,0xCC,0.0094204,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.55738416,0xCC,51.95233314,0xCC
1679.25,0.0028513,0xCC,300.2931366,0xCC,0.0089518,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.55738416,0xCC,51.95999265,0xCC
1679.5,0.0015307,0xCC,300.27269,0xCC,0.0086536,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.57274312,0xCC,51.93701412,0xCC
1679.75,0.0006787,0xCC,300.27269,0xCC,0.008398,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.5420252,0xCC,51.9216951,0xCC
1680,6.10E-05,0xCC,300.27269,0xCC,0.0082489,0xCC,300.2414798,0xCC,1016.618317,0xCC,65.51130728,0xCC,51.91403559,0xCC
1680.25,8.23E-05,0xCC,300.27269,0xCC,0.0080359,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.5420252,0xCC,51.9216951,0xCC
1680.5,0.0004231,0xCC,300.27269,0xCC,0.0078868,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.55738416,0xCC,51.91403559,0xCC
1680.75,0.0013603,0xCC,300.27269,0xCC,0.0079081,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.52666624,0xCC,51.89871657,0xCC
1681,0.0025105,0xCC,300.2522434,0xCC,0.0079294,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.5420252,0xCC,51.86807853,0xCC
1681.25,0.0040654,0xCC,300.3135832,0xCC,0.0078229,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.55738416,0xCC,51.88339755,0xCC
1681.5,0.0053647,0xCC,300.27269,0xCC,0.0073756,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.55738416,0xCC,51.8451,0xCC
1681.75,0.0067492,0xCC,300.2522434,0xCC,0.0066514,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.55738416,0xCC,51.83744049,0xCC
1682,0.0080698,0xCC,300.2317968,0xCC,0.0060337,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.52666624,0xCC,51.83744049,0xCC
1682.25,0.0089218,0xCC,300.2931366,0xCC,0.0052882,0xCC,300.2824191,0xCC,1016.672953,0xCC,65.57274312,0xCC,51.8451,0xCC
1682.5,0.0090283,0xCC,300.2522434,0xCC,0.0044575,0xCC,300.2824191,0xCC,1016.672953,0xCC,65.5420252,0xCC,51.82212147,0xCC
1682.75,0.0083041,0xCC,300.27269,0xCC,0.0036481,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.5420252,0xCC,51.80680245,0xCC
1683,0.0076225,0xCC,300.2522434,0xCC,0.0031369,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.51130728,0xCC,51.79148343,0xCC
1683.25,0.0069622,0xCC,300.27269,0xCC,0.0031156,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.60346104,0xCC,51.79914294,0xCC
1683.5,0.0063445,0xCC,300.27269,0xCC,0.0032434,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.61882,0xCC,51.78382392,0xCC
1683.75,0.005599,0xCC,300.27269,0xCC,0.0037972,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.61882,0xCC,51.77616441,0xCC
1684,0.0046618,0xCC,300.27269,0xCC,0.0040741,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.63417896,0xCC,51.77616441,0xCC
1684.25,0.0038311,0xCC,300.2931366,0xCC,0.0046279,0xCC,300.3028887,0xCC,1016.672953,0xCC,65.64953792,0xCC,51.78382392,0xCC
1684.5,0.0032773,0xCC,300.2522434,0xCC,0.0051178,0xCC,300.2414798,0xCC,1016.636529,0xCC,65.61882,0xCC,51.75318588,0xCC
1684.75,0.0030643,0xCC,300.27269,0xCC,0.0059911,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.5420252,0xCC,51.72254784,0xCC
1685,0.0031282,0xCC,300.2522434,0xCC,0.0067579,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.57274312,0xCC,51.72254784,0xCC
1685.25,0.0030643,0xCC,300.2931366,0xCC,0.0076099,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.55738416,0xCC,51.72254784,0xCC
1685.5,0.0032773,0xCC,300.2522434,0xCC,0.0083341,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.55738416,0xCC,51.71488833,0xCC
1685.75,0.0037885,0xCC,300.27269,0xCC,0.0090583,0xCC,300.2619495,0xCC,1016.636529,0xCC,65.57274312,0xCC,51.70722882,0xCC
1686,0.0045979,0xCC,300.2522434,0xCC,0.0096547,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.60346104,0xCC,51.68425029,0xCC
1686.25,0.0056416,0xCC,300.2931366,0xCC,0.0099955,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.63417896,0xCC,51.69956931,0xCC
1686.5,0.0064084,0xCC,300.27269,0xCC,0.0100807,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.63417896,0xCC,51.69956931,0xCC
1686.75,0.006877,0xCC,300.27269,0xCC,0.0098038,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.60346104,0xCC,51.71488833,0xCC
1687,0.00709,0xCC,300.27269,0xCC,0.009463,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.60346104,0xCC,51.71488833,0xCC
1687.25,0.007303,0xCC,300.27269,0xCC,0.0090583,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.55738416,0xCC,51.69956931,0xCC
1687.5,0.0074947,0xCC,300.2522434,0xCC,0.0083767,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.5420252,0xCC,51.6919098,0xCC
1687.75,0.0073669,0xCC,300.2931366,0xCC,0.0076312,0xCC,300.2414798,0xCC,1016.636529,0xCC,65.5420252,0xCC,51.6919098,0xCC
1688,0.0067279,0xCC,300.27269,0xCC,0.0067792,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.52666624,0xCC,51.6919098,0xCC
1688.25,0.0058546,0xCC,300.2522434,0xCC,0.0059272,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.57274312,0xCC,51.6919098,0xCC
1688.5,0.004747,0xCC,300.27269,0xCC,0.0052669,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.60346104,0xCC,51.68425029,0xCC
1688.75,0.0041506,0xCC,300.2522434,0xCC,0.0046066,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.60346104,0xCC,51.68425029,0xCC
1689,0.0035968,0xCC,300.2522434,0xCC,0.0041167,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.61882,0xCC,51.68425029,0xCC
1689.25,0.0032347,0xCC,300.27269,0xCC,0.0038611,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.63417896,0xCC,51.67659078,0xCC
1689.5,0.0029152,0xCC,300.2317968,0xCC,0.0038611,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.60346104,0xCC,51.67659078,0xCC
1689.75,0.0027874,0xCC,300.27269,0xCC,0.0041167,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.55738416,0xCC,51.66893127,0xCC
1690,0.0027661,0xCC,300.2931366,0xCC,0.0046279,0xCC,300.2619495,0xCC,1016.654741,0xCC,65.55738416,0xCC,51.67659078,0xCC
1690.25,0.002617,0xCC,300.27269,0xCC,0.00499,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.52666624,0xCC,51.63829323,0xCC
1690.5,0.0025318,0xCC,300.2931366,0xCC,0.0054373,0xCC,300.3233583,0xCC,1016.654741,0xCC,65.55738416,0xCC,51.66127176,0xCC
1690.75,0.0026383,0xCC,300.27269,0xCC,0.0058207,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.55738416,0xCC,51.64595274,0xCC
1691,0.0029152,0xCC,300.3135832,0xCC,0.0063958,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.55738416,0xCC,51.64595274,0xCC
1691.25,0.0033625,0xCC,300.2931366,0xCC,0.0068644,0xCC,300.3028887,0xCC,1016.654741,0xCC,65.55738416,0xCC,51.64595274,0xCC
1691.5,0.0041932,0xCC,300.2522434,0xCC,0.0075886,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.57274312,0xCC,51.6153147,0xCC
1691.75,0.0053434,0xCC,300.2522434,0xCC,0.0085684,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.63417896,0xCC,51.6153147,0xCC
1692,0.0068131,0xCC,300.2931366,0xCC,0.0094417,0xCC,300.2824191,0xCC,1016.654741,0xCC,65.64953792,0xCC,51.62297421,0xCC
1692.25,0.0080059,0xCC,300.2931366,0xCC,0.0104641,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.61882,0xCC,51.59233617,0xCC
1692.5,0.0090283,0xCC,300.27269,0xCC,0.0108901,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.58810208,0xCC,51.57701715,0xCC
1692.75,0.0095182,0xCC,300.2522434,0xCC,0.0108688,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.60346104,0xCC,51.57701715,0xCC
